date,asset,direction,entry,stop,exit,high,low,close,return_pct,pnl_usd,exit_reason,stop_hit,notional_usd
2026-01-05,XAUUSD,SHORT,4386.7001953125,4430.567197265625,4430.567197265625,4443.5,4384.7998046875,4436.89990234375,-0.9999999999999908,-33333.33333333303,STOP_LOSS,True,3333333.3333333335
2026-01-05,EURUSD,SHORT,1.1706448793411257,1.182351328134537,1.1704667806625366,1.1718658208847046,1.166003942489624,1.1704667806625366,0.015213723797205566,507.1241265735189,CLOSE,False,3333333.3333333335
2026-01-05,AUDUSD,SHORT,0.6684702038764954,0.6751549059152603,0.6683902144432068,0.6719978451728821,0.6665000319480896,0.6683902144432068,0.01196604318707268,398.868106235756,CLOSE,False,3333333.3333333335
2026-01-09,XAUUSD,SHORT,4473.0,4517.7300000000005,4490.2998046875,4490.2998046875,4473.0,4490.2998046875,-0.386760668175721,-8711.482235457175,CLOSE,False,2252421.9633158757
2026-01-09,EURUSD,SHORT,1.165813684463501,1.177471821308136,1.1657865047454834,1.16604483127594,1.161926031112671,1.1657865047454834,0.0023313946627831904,52.51284543610267,CLOSE,False,2252421.9633158757
2026-01-09,AUDUSD,SHORT,0.6698300838470459,0.6765283846855163,0.6701065301895142,0.6703001260757446,0.6664800643920898,0.6701065301895142,-0.04127111474010588,-929.5996529114406,CLOSE,False,2252421.9633158757
2026-02-02,XAUUSD,SHORT,4807.7001953125,4855.777197265625,4855.777197265625,4855.7998046875,4400.0,4622.5,-0.9999999999999923,-19328.029952181103,STOP_LOSS,True,1932802.9952181252
2026-02-02,EURUSD,SHORT,1.185044765472412,1.1968952131271362,1.1849182844161987,1.187507390975952,1.179078459739685,1.1849182844161987,0.010673103658067961,206.29006718587283,CLOSE,False,1932802.9952181252
2026-02-02,AUDUSD,SHORT,0.6948497891426086,0.7017982870340347,0.6946277618408203,0.6970924139022827,0.6910181641578674,0.6946277618408203,0.03195328044386323,617.593961489436,CLOSE,False,1932802.9952181252
2026-02-03,XAUUSD,SHORT,4680.0,4726.8,4726.8,4984.60009765625,4674.2998046875,4903.7001953125,-1.0000000000000038,-13159.981311012703,STOP_LOSS,True,1315998.1311012653
2026-02-03,EURUSD,SHORT,1.1799131631851196,1.191712294816971,1.1798714399337769,1.1824523210525513,1.178078293800354,1.1798714399337769,0.0035361289834366706,46.535391335356756,CLOSE,False,1315998.1311012653
2026-02-03,AUDUSD,SHORT,0.6958801746368408,0.7028389763832092,0.7028389763832092,0.7049998641014099,0.6955500841140747,0.6955500841140747,-1.0000000000000027,-13159.981311012687,STOP_LOSS,True,1315998.1311012653
2026-02-06,XAUUSD,SHORT,4762.0,4809.62,4809.62,4958.5,4655.0,4951.2001953125,-0.9999999999999978,-4402.172234115965,STOP_LOSS,True,440217.2234115975
2026-02-06,EURUSD,SHORT,1.177745342254639,1.1895227956771852,1.177786946296692,1.1826481819152832,1.176747441291809,1.177786946296692,-0.003532515948936392,-15.55074362697963,CLOSE,False,440217.2234115975
2026-02-06,AUDUSD,SHORT,0.6915500164031982,0.6984655165672302,0.6984655165672302,0.7020007371902466,0.6897897720336914,0.6916399002075195,-0.9999999999999987,-4402.172234115968,STOP_LOSS,True,440217.2234115975
2026-02-11,XAUUSD,SHORT,5049.89990234375,5100.398901367187,5100.398901367187,5111.2998046875,5041.2998046875,5071.60009765625,-0.9999999999999928,-1462.207163496326,STOP_LOSS,True,146220.71634963367
2026-02-11,EURUSD,SHORT,1.188792109489441,1.2006800305843353,1.1889617443084717,1.192733883857727,1.1839083433151243,1.1889617443084717,-0.014269510848588657,-20.864980982395025,CLOSE,False,146220.71634963367
2026-02-11,AUDUSD,SHORT,0.7073901295661926,0.7144640308618545,0.7074797749519348,0.7135899662971497,0.7073901295661926,0.7074797749519348,-0.012672693892005898,-18.5301037896873,CLOSE,False,146220.71634963367
2026-02-18,XAUUSD,SHORT,4872.2001953125,4920.922197265625,4920.922197265625,4987.0,4869.5,4986.5,-1.0000000000000013,-961.6730807402016,STOP_LOSS,True,96167.30807402002
2026-02-18,EURUSD,SHORT,1.185157060623169,1.1970086312294006,1.185185194015503,1.1853959560394287,1.1810418367385864,1.185185194015503,-0.002373811308957778,-2.2828304345813537,CLOSE,False,96167.30807402002
2026-02-18,AUDUSD,SHORT,0.7083502411842346,0.7154337435960769,0.708320140838623,0.7086167335510254,0.7052186131477356,0.708320140838623,0.004249359125120066,4.086494281025695,CLOSE,False,96167.30807402002
2026-02-20,XAUUSD,SHORT,5039.5,5089.895,5059.2998046875,5072.7001953125,5039.5,5059.2998046875,-0.39289224501438635,-252.1254789539058,CLOSE,False,64171.66084422812
2026-02-20,EURUSD,SHORT,1.1769136190414429,1.1886827552318573,1.1769136190414429,1.1806097030639648,1.1745498180389404,1.1769136190414429,0.0,0.0,CLOSE,False,64171.66084422812
2026-02-20,AUDUSD,SHORT,0.7056799530982971,0.71273675262928,0.7056102752685547,0.7090101838111877,0.7016707062721252,0.7056102752685547,0.009873857041922505,6.336218053186445,CLOSE,False,64171.66084422812
2026-03-10,XAUUSD,SHORT,5138.2001953125,5189.582197265625,5189.582197265625,5229.7001953125,5137.60009765625,5229.7001953125,-0.9999999999999987,-559.7868548087073,STOP_LOSS,True,55978.68548087081
2026-03-10,EURUSD,SHORT,1.1616694927215576,1.1732861876487732,1.161723494529724,1.1663848161697388,1.1608469486236572,1.161723494529724,-0.004648637887508478,-2.6022463821929676,CLOSE,False,55978.68548087081
2026-03-10,AUDUSD,SHORT,0.706669807434082,0.7137365055084228,0.7137365055084228,0.7153300642967224,0.705390214920044,0.7068586349487305,-0.9999999999999962,-559.7868548087059,STOP_LOSS,True,55978.68548087081
2026-03-12,XAUUSD,SHORT,5137.2001953125,5188.572197265625,5115.7998046875,5137.2001953125,5115.7998046875,5115.7998046875,0.4165769253946351,77.37008368517753,CLOSE,False,18572.820280883938
2026-03-12,EURUSD,SHORT,1.1541746854782104,1.1657164323329925,1.1543211936950684,1.156738042831421,1.151145339012146,1.1543211936950684,-0.012693764531597505,-2.3575900733321937,CLOSE,False,18572.820280883938
2026-03-12,AUDUSD,SHORT,0.7128300070762634,0.719958307147026,0.7129209637641907,0.7161097526550293,0.7073701620101929,0.7129209637641907,-0.012759940943046598,-2.369880899298972,CLOSE,False,18572.820280883938
2026-03-16,XAUUSD,SHORT,5001.60009765625,5051.616098632812,4994.0,5010.60009765625,4994.0,4994.0,0.15195332509313184,31.901446828749364,CLOSE,False,20994.240704635482
2026-03-16,EURUSD,SHORT,1.1438244581222534,1.1552627027034759,1.1435105800628662,1.1501259803771973,1.1415655612945557,1.1435105800628662,0.02744110402241979,5.76105143047622,CLOSE,False,20994.240704635482
2026-03-16,AUDUSD,SHORT,0.700790524482727,0.7077984297275544,0.7005700469017029,0.7075799107551575,0.6997900605201721,0.7005700469017029,0.031461267428938275,6.605054212760384,CLOSE,False,20994.240704635482
2026-03-17,XAUUSD,SHORT,5017.60009765625,5067.776098632812,5001.0,5017.60009765625,4994.2001953125,5001.0,0.3308373990187859,74.33858719787906,CLOSE,False,22469.82578703501
2026-03-17,EURUSD,SHORT,1.1497821807861328,1.1612800025939942,1.1499539613723757,1.15421462059021,1.146696925163269,1.1499539613723757,-0.014940272089227147,-3.357053110558356,CLOSE,False,22469.82578703501
2026-03-17,AUDUSD,SHORT,0.7069001197814941,0.7139691209793091,0.706848680973053,0.7118998169898987,0.7050694227218628,0.706848680973053,0.007276672757823561,1.6350556917755903,CLOSE,False,22469.82578703501
2026-03-30,XAUUSD,SHORT,4482.7998046875,4527.627802734375,4527.627802734375,4579.10009765625,4413.39990234375,4526.0,-1.0000000000000024,-248.9037877967162,STOP_LOSS,True,24890.37877967156
2026-03-30,EURUSD,SHORT,1.1491875648498535,1.160679440498352,1.149200677871704,1.152339220046997,1.1443873643875122,1.149200677871704,-0.0011410688952502904,-0.28401637016481096,CLOSE,False,24890.37877967156
2026-03-30,AUDUSD,SHORT,0.6849080324172974,0.6917571127414703,0.6850901246070862,0.6875215172767639,0.6834200620651245,0.6850901246070862,-0.026586370895103496,-6.617448419559616,CLOSE,False,24890.37877967156
2026-04-09,XAUUSD,SHORT,4711.0,4758.11,4758.11,4799.10009765625,4711.0,4792.2001953125,-0.9999999999999931,-163.6353702679009,STOP_LOSS,True,16363.537026790204
2026-04-09,EURUSD,SHORT,1.165813684463501,1.177471821308136,1.16593599319458,1.1706311702728271,1.1651073694229126,1.16593599319458,-0.010491275982524357,-1.7167438299831208,CLOSE,False,16363.537026790204
2026-04-09,AUDUSD,SHORT,0.7038798928260803,0.7109186917543411,0.703937828540802,0.7086097598075867,0.702299952507019,0.703937828540802,-0.008230909180977963,-1.3468678714708033,CLOSE,False,16363.537026790204
2026-04-23,XAUUSD,SHORT,4711.5,4758.615,4705.10009765625,4732.39990234375,4705.10009765625,4705.10009765625,0.13583577085323145,14.679641753775673,CLOSE,False,10806.904294478374
2026-04-23,EURUSD,SHORT,1.1704941987991333,1.1821991407871246,1.1706037521362305,1.1716461181640625,1.167924165725708,1.1706037521362305,-0.009359579672378047,-1.0114808175593482,CLOSE,False,10806.904294478374
2026-04-23,AUDUSD,SHORT,0.7156699895858765,0.7228266894817352,0.7158001661300659,0.7165700197219849,0.7134097814559937,0.7158001661300659,-0.018189465268032265,-1.965718103193631,CLOSE,False,10806.904294478374
2026-04-30,XAUUSD,SHORT,4561.89990234375,4607.518901367188,4607.518901367188,4636.7001953125,4561.89990234375,4614.7001953125,-1.0000000000000095,-111.96985722245907,STOP_LOSS,True,11196.9857222458
2026-04-30,EURUSD,SHORT,1.168770432472229,1.1804581367969513,1.168470025062561,1.17384672164917,1.165623426437378,1.168470025062561,0.025702858433245542,2.877945388979554,CLOSE,False,11196.9857222458
2026-04-30,AUDUSD,SHORT,0.7130124568939209,0.7201425814628601,0.7131141424179077,0.7190799117088318,0.7110600471496582,0.7131141424179077,-0.014261395155673243,-1.596846379373787,CLOSE,False,11196.9857222458
2026-05-08,XAUUSD,SHORT,4714.39990234375,4761.543901367188,4720.39990234375,4724.7998046875,4713.60009765625,4720.39990234375,-0.12726964458439594,-9.554590960455128,CLOSE,False,7507.360448484022
2026-05-08,EURUSD,SHORT,1.1730892658233645,1.184820158481598,1.1731581687927246,1.178467035293579,1.172525405883789,1.1731581687927246,-0.00587363394820326,-0.440954871916142,CLOSE,False,7507.360448484022
2026-05-08,AUDUSD,SHORT,0.7208698391914368,0.7280785375833512,0.7208600044250488,0.724879801273346,0.7201399803161621,0.7208600044250488,0.001364291561840153,0.10242228511559259,CLOSE,False,7507.360448484022
2026-05-14,XAUUSD,SHORT,4678.10009765625,4724.881098632813,4678.10009765625,4678.10009765625,4650.2998046875,4678.10009765625,0.0,0.0,CLOSE,False,7177.589663575498
2026-05-14,EURUSD,SHORT,1.171783447265625,1.1835012817382813,1.1716049909591677,1.1721543073654177,1.1672425270080566,1.1716049909591677,0.015229461286019022,1.0931082390835334,CLOSE,False,7177.589663575498
2026-05-14,AUDUSD,SHORT,0.7254498600959778,0.7327043586969376,0.7254998683929443,0.72639000415802,0.7220800518989563,0.7254998683929443,-0.006893418789816375,-0.49478131452483126,CLOSE,False,7177.589663575498
2026-05-18,XAUUSD,SHORT,4563.0,4608.63,4552.5,4570.2998046875,4538.7001953125,4552.5,0.23011176857330704,16.562372538053534,CLOSE,False,7197.5338943941215
2026-05-18,EURUSD,SHORT,1.1617100238800049,1.173327124118805,1.161440134048462,1.1659088134765625,1.1609008312225342,1.161440134048462,0.023232116965089228,1.6721394929475841,CLOSE,False,7197.5338943941215
2026-05-18,AUDUSD,SHORT,0.7129200100898743,0.7200492101907731,0.7130200862884521,0.718329906463623,0.712009847164154,0.7130200862884521,-0.014037507316601305,-1.0103543470404337,CLOSE,False,7197.5338943941215
2026-06-22,XAUUSD,SHORT,4138.7998046875,4180.187802734375,4180.187802734375,4216.39990234375,4134.7998046875,4181.89990234375,-0.9999999999999903,-77.71672483859403,STOP_LOSS,True,7771.672483859478
