date,equity,daily_pnl,daily_pnl_pct,regime,trade_day,aligned,open_positions
2026-02-02,100000.0,0.0,0.0,CONTRACTION,False,True,0
2026-02-03,100000.0,0.0,0.0,CONTRACTION,False,True,0
2026-02-04,78945.75,-21054.25,-21.0542,CONTRACTION,True,True,0
2026-02-05,78945.75,0.0,0.0,CONTRACTION,False,True,0
2026-02-06,78945.75,0.0,0.0,CONTRACTION,False,True,0
2026-02-09,78945.75,0.0,0.0,CONTRACTION,False,True,0
2026-02-10,78945.75,0.0,0.0,CONTRACTION,False,True,0
2026-02-11,78945.75,0.0,0.0,CONTRACTION,False,True,0
2026-02-12,78945.75,0.0,0.0,CONTRACTION,False,True,0
2026-02-13,78945.75,0.0,0.0,CONTRACTION,False,True,0
2026-02-17,78945.75,0.0,0.0,CONTRACTION,False,True,0
2026-02-18,78945.75,0.0,0.0,CONTRACTION,False,True,0
2026-02-19,78945.75,0.0,0.0,CONTRACTION,False,True,0
2026-02-20,78945.75,0.0,0.0,CONTRACTION,False,True,0
2026-02-23,78945.75,0.0,0.0,CONTRACTION,False,True,0
2026-02-24,78945.75,0.0,0.0,CONTRACTION,False,True,0
2026-02-25,78945.75,0.0,0.0,CONTRACTION,False,True,0
2026-02-26,78945.75,0.0,0.0,CONTRACTION,False,True,0
2026-02-27,78945.75,0.0,0.0,CONTRACTION,False,True,0
