date,equity,daily_pnl,daily_pnl_pct,regime,trade_day,aligned,open_positions
2026-03-02,100000.0,0.0,0.0,CONTRACTION,False,True,0
2026-03-03,268260.29,168260.29,168.2603,CONTRACTION,True,True,0
2026-03-04,268260.29,0.0,0.0,CONTRACTION,False,True,0
2026-03-05,618861.55,350601.26,130.6944,CONTRACTION,True,True,0
2026-03-06,618861.55,0.0,0.0,CONTRACTION,False,True,0
2026-03-09,618861.55,0.0,0.0,CONTRACTION,False,True,0
2026-03-10,618861.55,0.0,0.0,CONTRACTION,False,True,0
2026-03-11,618861.55,0.0,0.0,CONTRACTION,False,True,0
2026-03-12,1019626.29,400764.74,64.7584,CONTRACTION,True,True,0
2026-03-13,1822416.89,802790.6,78.7338,CONTRACTION,True,True,0
2026-03-16,1822416.89,0.0,0.0,CONTRACTION,False,True,0
2026-03-17,1822416.89,0.0,0.0,CONTRACTION,False,True,0
2026-03-18,3416219.83,1593802.95,87.4555,CONTRACTION,True,True,0
2026-03-19,3416219.83,0.0,0.0,CONTRACTION,False,True,0
2026-03-20,7820553.96,4404334.12,128.9242,CONTRACTION,True,True,0
2026-03-23,7820553.96,0.0,0.0,CONTRACTION,False,True,0
2026-03-24,7820553.96,0.0,0.0,CONTRACTION,False,True,0
2026-03-25,7820553.96,0.0,0.0,CONTRACTION,False,True,0
2026-03-26,13993391.38,6172837.42,78.9309,CONTRACTION,True,True,0
2026-03-27,13993391.38,0.0,0.0,CONTRACTION,False,True,0
2026-03-30,13993391.38,0.0,0.0,CONTRACTION,False,True,0
2026-03-31,13993391.38,0.0,0.0,CONTRACTION,False,True,0
