trade_id,asset,direction,entry_price,exit_price,stop_price,entry_date,exit_date,position_size,leverage,pnl_pct,pnl_usd,exit_reason,regime,stop_hit
XAUUSD-2026-03-03-CLOSE,XAUUSD,SHORT,5327.549805,5087.470215,5380.82530305,2026-03-03,2026-03-03,6666.666666666667,500,4.5064,150212.64,CLOSE,CONTRACTION,False
EURUSD-2026-03-03-CLOSE,EURUSD,SHORT,1.1689,1.1614,1.180589,2026-03-03,2026-03-03,6666.666666666667,500,0.6416,21387.63,CLOSE,CONTRACTION,False
AUDUSD-2026-03-03-CLOSE,AUDUSD,SHORT,0.709,0.7035,0.71609,2026-03-03,2026-03-03,6666.666666666667,500,0.7757,25858.02,CLOSE,CONTRACTION,False
XAUUSD-2026-03-05-STOP_LOSS,XAUUSD,SHORT,5135.959961,5187.31956061,5187.31956061,2026-03-05,2026-03-05,19830.552096633335,500,-1.0,-99152.76,STOP_LOSS,CONTRACTION,True
EURUSD-2026-03-05-CLOSE,EURUSD,SHORT,1.1634,1.1609,1.175034,2026-03-05,2026-03-05,19830.552096633335,500,0.2149,21306.68,CLOSE,CONTRACTION,False
AUDUSD-2026-03-05-CLOSE,AUDUSD,SHORT,0.7075,0.7009,0.7145750000000001,2026-03-05,2026-03-05,19830.552096633335,500,0.9329,92495.86,CLOSE,CONTRACTION,False
XAUUSD-2026-03-12-CLOSE,XAUUSD,SHORT,5177.379883,5080.069824,5229.15368183,2026-03-12,2026-03-12,20807.204075998427,500,1.8795,195538.12,CLOSE,CONTRACTION,False
EURUSD-2026-03-12-CLOSE,EURUSD,SHORT,1.1568,1.1511,1.168368,2026-03-12,2026-03-12,20807.204075998427,500,0.4927,51262.56,CLOSE,CONTRACTION,False
AUDUSD-2026-03-12-CLOSE,AUDUSD,SHORT,0.7152,0.7077,0.722352,2026-03-12,2026-03-12,20807.204075998427,500,1.0487,109098.18,CLOSE,CONTRACTION,False
XAUUSD-2026-03-13-CLOSE,XAUUSD,SHORT,5080.700195,5019.25,5131.50719695,2026-03-13,2026-03-13,44533.79457631254,500,1.2095,269314.29,CLOSE,CONTRACTION,False
EURUSD-2026-03-13-CLOSE,EURUSD,SHORT,1.1511,1.1416,1.162611,2026-03-13,2026-03-13,44533.79457631254,500,0.8253,183768.16,CLOSE,CONTRACTION,False
AUDUSD-2026-03-13-CLOSE,AUDUSD,SHORT,0.7078,0.6981,0.714878,2026-03-13,2026-03-13,44533.79457631254,500,1.3704,305155.28,CLOSE,CONTRACTION,False
XAUUSD-2026-03-18-CLOSE,XAUUSD,SHORT,5006.759766,4818.810059,5056.82736366,2026-03-18,2026-03-18,95082.97616592779,500,3.7539,1784668.96,CLOSE,CONTRACTION,False
EURUSD-2026-03-18-CLOSE,EURUSD,SHORT,1.154,1.1452,1.16554,2026-03-18,2026-03-18,95082.97616592779,500,0.7626,362534.74,CLOSE,CONTRACTION,False
AUDUSD-2026-03-18-CLOSE,AUDUSD,SHORT,0.7105,0.7025,0.717605,2026-03-18,2026-03-18,95082.97616592779,500,1.126,535301.77,CLOSE,CONTRACTION,False
XAUUSD-2026-03-20-STOP_LOSS,XAUUSD,SHORT,4649.680176,4696.17697776,4696.17697776,2026-03-20,2026-03-20,273916.67433669936,500,-1.0,-1369583.37,STOP_LOSS,CONTRACTION,True
EURUSD-2026-03-20-CLOSE,EURUSD,SHORT,1.1589,1.1571,1.1704890000000001,2026-03-20,2026-03-20,273916.67433669936,500,0.1553,212723.28,CLOSE,CONTRACTION,False
AUDUSD-2026-03-20-CLOSE,AUDUSD,SHORT,0.7087,0.7024,0.715787,2026-03-20,2026-03-20,273916.67433669936,500,0.889,1217493.33,CLOSE,CONTRACTION,False
XAUUSD-2026-03-26-CLOSE,XAUUSD,SHORT,4511.799805,4380.029785,4556.91780305,2026-03-26,2026-03-26,277958.8902046951,500,2.9206,4058984.23,CLOSE,CONTRACTION,False
EURUSD-2026-03-26-CLOSE,EURUSD,SHORT,1.1559,1.1528,1.167459,2026-03-26,2026-03-26,277958.8902046951,500,0.2682,372727.99,CLOSE,CONTRACTION,False
AUDUSD-2026-03-26-CLOSE,AUDUSD,SHORT,0.6948,0.6887,0.7017479999999999,2026-03-26,2026-03-26,277958.8902046951,500,0.878,1220170.72,CLOSE,CONTRACTION,False
