date,equity,daily_pnl,daily_pnl_pct,regime,trade_day,aligned,open_positions
2026-02-02,87817.15,-12182.85,-12.1829,CONTRACTION,True,True,0
2026-02-03,87817.15,0.0,0.0,CONTRACTION,False,True,0
2026-02-04,87817.15,0.0,0.0,CONTRACTION,False,True,0
2026-02-05,95928.8,8111.65,9.237,CONTRACTION,True,True,0
2026-02-06,95928.8,0.0,0.0,CONTRACTION,False,True,0
2026-02-09,95928.8,0.0,0.0,CONTRACTION,False,True,0
2026-02-10,133943.15,38014.34,39.6277,CONTRACTION,True,True,0
2026-02-11,133943.15,0.0,0.0,CONTRACTION,False,True,0
2026-02-12,297407.22,163464.07,122.0399,CONTRACTION,True,True,0
2026-02-13,297407.22,0.0,0.0,CONTRACTION,False,True,0
2026-02-16,297407.22,0.0,0.0,CONTRACTION,False,True,0
2026-02-17,297407.22,0.0,0.0,CONTRACTION,False,True,0
2026-02-18,297407.22,0.0,0.0,CONTRACTION,False,True,0
2026-02-19,297407.22,0.0,0.0,CONTRACTION,False,True,0
2026-02-20,297407.22,0.0,0.0,CONTRACTION,False,True,0
2026-02-23,297407.22,0.0,0.0,CONTRACTION,False,True,0
2026-02-24,297407.22,0.0,0.0,CONTRACTION,False,True,0
2026-02-25,297407.22,0.0,0.0,CONTRACTION,False,True,0
2026-02-26,297407.22,0.0,0.0,CONTRACTION,False,True,0
2026-02-27,297407.22,0.0,0.0,CONTRACTION,False,True,0
