trade_id,asset,direction,entry_price,exit_price,stop_price,entry_date,exit_date,position_size,leverage,pnl_pct,pnl_usd,exit_reason,regime,stop_hit
XAUUSD-2026-05-04-CLOSE,XAUUSD,SHORT,4623.02002,4523.899902,4669.2502202,2026-05-04,2026-05-04,6666.666666666667,500,2.1441,71468.52,CLOSE,CONTRACTION,False
EURUSD-2026-05-04-CLOSE,EURUSD,SHORT,1.1738,1.1692,1.185538,2026-05-04,2026-05-04,6666.666666666667,500,0.3919,13062.99,CLOSE,CONTRACTION,False
AUDUSD-2026-05-04-CLOSE,AUDUSD,SHORT,0.7205,0.7168,0.727705,2026-05-04,2026-05-04,6666.666666666667,500,0.5135,17117.74,CLOSE,CONTRACTION,False
XAUUSD-2026-05-07-STOP_LOSS,XAUUSD,SHORT,4690.259766,4737.16236366,4737.16236366,2026-05-07,2026-05-07,13443.28316313719,500,-1.0,-67216.42,STOP_LOSS,CONTRACTION,True
EURUSD-2026-05-07-CLOSE,EURUSD,SHORT,1.175,1.1726,1.18675,2026-05-07,2026-05-07,13443.28316313719,500,0.2043,13729.31,CLOSE,CONTRACTION,False
AUDUSD-2026-05-07-CLOSE,AUDUSD,SHORT,0.7239,0.7211,0.731139,2026-05-07,2026-05-07,13443.28316313719,500,0.3868,25998.89,CLOSE,CONTRACTION,False
XAUUSD-2026-05-12-CLOSE,XAUUSD,SHORT,4734.970215,4715.27002,4782.31991715,2026-05-12,2026-05-12,11610.73546913294,500,0.4161,24153.66,CLOSE,CONTRACTION,False
EURUSD-2026-05-12-CLOSE,EURUSD,SHORT,1.178,1.1738,1.1897799999999998,2026-05-12,2026-05-12,11610.73546913294,500,0.3565,20698.26,CLOSE,CONTRACTION,False
AUDUSD-2026-05-12-CLOSE,AUDUSD,SHORT,0.7249,0.7241,0.732149,2026-05-12,2026-05-12,11610.73546913294,500,0.1104,6406.81,CLOSE,CONTRACTION,False
XAUUSD-2026-05-14-CLOSE,XAUUSD,SHORT,4688.839844,4651.970215,4735.72824244,2026-05-14,2026-05-14,15027.983810383257,500,0.7863,59084.57,CLOSE,CONTRACTION,False
EURUSD-2026-05-14-CLOSE,EURUSD,SHORT,1.1711,1.167,1.182811,2026-05-14,2026-05-14,15027.983810383257,500,0.3501,26306.35,CLOSE,CONTRACTION,False
AUDUSD-2026-05-14-CLOSE,AUDUSD,SHORT,0.7264,0.7221,0.7336640000000001,2026-05-14,2026-05-14,15027.983810383257,500,0.592,44479.85,CLOSE,CONTRACTION,False
XAUUSD-2026-05-15-CLOSE,XAUUSD,SHORT,4651.97998,4540.069824,4698.4997798,2026-05-15,2026-05-15,23686.035471747004,500,2.4056,284901.05,CLOSE,CONTRACTION,False
EURUSD-2026-05-15-CLOSE,EURUSD,SHORT,1.1671,1.1626,1.178771,2026-05-15,2026-05-15,23686.035471747004,500,0.3856,45663.25,CLOSE,CONTRACTION,False
AUDUSD-2026-05-15-CLOSE,AUDUSD,SHORT,0.7221,0.7151,0.729321,2026-05-15,2026-05-15,23686.035471747004,500,0.9694,114805.6,CLOSE,CONTRACTION,False
XAUUSD-2026-05-19-CLOSE,XAUUSD,SHORT,4567.629883,4482.459961,4613.306181829999,2026-05-19,2026-05-19,53377.361950772065,500,1.8646,497648.22,CLOSE,CONTRACTION,False
EURUSD-2026-05-19-CLOSE,EURUSD,SHORT,1.1656,1.1605,1.177256,2026-05-19,2026-05-19,53377.361950772065,500,0.4375,116774.43,CLOSE,CONTRACTION,False
AUDUSD-2026-05-19-CLOSE,AUDUSD,SHORT,0.7164,0.711,0.7235640000000001,2026-05-19,2026-05-19,53377.361950772065,500,0.7538,201170.96,CLOSE,CONTRACTION,False
XAUUSD-2026-05-22-CLOSE,XAUUSD,SHORT,4542.410156,4509.379883,4587.83425756,2026-05-22,2026-05-22,107750.2692177493,500,0.7272,391754.67,CLOSE,CONTRACTION,False
EURUSD-2026-05-22-CLOSE,EURUSD,SHORT,1.1618,1.1603,1.1734179999999999,2026-05-22,2026-05-22,107750.2692177493,500,0.1291,69558.19,CLOSE,CONTRACTION,False
AUDUSD-2026-05-22-CLOSE,AUDUSD,SHORT,0.715,0.7127,0.72215,2026-05-22,2026-05-22,107750.2692177493,500,0.3217,173304.63,CLOSE,CONTRACTION,False
XAUUSD-2026-05-26-CLOSE,XAUUSD,SHORT,4573.399902,4507.509766,4619.13390102,2026-05-26,2026-05-26,150058.1018015441,500,1.4407,1080962.63,CLOSE,CONTRACTION,False
EURUSD-2026-05-26-CLOSE,EURUSD,SHORT,1.1641,1.163,1.175741,2026-05-26,2026-05-26,150058.1018015441,500,0.0945,70897.65,CLOSE,CONTRACTION,False
AUDUSD-2026-05-26-CLOSE,AUDUSD,SHORT,0.7174,0.7169,0.724574,2026-05-26,2026-05-26,150058.1018015441,500,0.0697,52292.34,CLOSE,CONTRACTION,False
XAUUSD-2026-05-27-CLOSE,XAUUSD,SHORT,4507.52002,4458.209961,4552.5952202,2026-05-27,2026-05-27,230334.94302940203,500,1.094,1259875.67,CLOSE,CONTRACTION,False
EURUSD-2026-05-27-CLOSE,EURUSD,SHORT,1.163,1.1626,1.17463,2026-05-27,2026-05-27,230334.94302940203,500,0.0344,39610.48,CLOSE,CONTRACTION,False
AUDUSD-2026-05-27-CLOSE,AUDUSD,SHORT,0.7169,0.714,0.724069,2026-05-27,2026-05-27,230334.94302940203,500,0.4045,465874.83,CLOSE,CONTRACTION,False
