date,equity,daily_pnl,daily_pnl_pct,regime,trade_day,aligned,open_positions
2026-04-01,100000.0,0.0,0.0,CONTRACTION,False,True,0
2026-04-02,182461.31,82461.31,82.4613,CONTRACTION,True,True,0
2026-04-03,182461.31,0.0,0.0,CONTRACTION,False,True,0
2026-04-06,182461.31,0.0,0.0,CONTRACTION,False,True,0
2026-04-07,182461.31,0.0,0.0,CONTRACTION,False,True,0
2026-04-08,182461.31,0.0,0.0,CONTRACTION,False,True,0
2026-04-09,182461.31,0.0,0.0,CONTRACTION,False,True,0
2026-04-10,182461.31,0.0,0.0,CONTRACTION,False,True,0
2026-04-13,182461.31,0.0,0.0,CONTRACTION,False,True,0
2026-04-14,182461.31,0.0,0.0,CONTRACTION,False,True,0
2026-04-15,182461.31,0.0,0.0,CONTRACTION,False,True,0
2026-04-16,138552.93,-43908.38,-24.0645,CONTRACTION,True,True,0
2026-04-17,138552.93,0.0,0.0,CONTRACTION,False,True,0
2026-04-20,138552.93,0.0,0.0,CONTRACTION,False,True,0
2026-04-21,274532.96,135980.03,98.143,CONTRACTION,True,True,0
2026-04-22,274532.96,0.0,0.0,CONTRACTION,False,True,0
2026-04-23,418570.25,144037.29,52.4663,CONTRACTION,True,True,0
2026-04-24,418570.25,0.0,0.0,CONTRACTION,False,True,0
2026-04-27,418570.25,0.0,0.0,CONTRACTION,False,True,0
2026-04-28,700649.59,282079.34,67.3912,CONTRACTION,True,True,0
2026-04-29,1239813.01,539163.42,76.9519,CONTRACTION,True,True,0
2026-04-30,1239813.01,0.0,0.0,CONTRACTION,False,True,0
