date,equity,daily_pnl,daily_pnl_pct,regime,trade_day,aligned,open_positions
2026-06-01,146704.61,46704.61,46.7046,CONTRACTION,True,True,0
2026-06-02,146704.61,0.0,0.0,CONTRACTION,False,True,0
2026-06-03,256481.45,109776.84,74.8285,CONTRACTION,True,True,0
2026-06-04,256481.45,0.0,0.0,CONTRACTION,False,True,0
2026-06-05,710068.91,453587.46,176.85,CONTRACTION,True,True,0
2026-06-08,710068.91,0.0,0.0,CONTRACTION,False,True,0
2026-06-09,710068.91,0.0,0.0,CONTRACTION,False,True,0
2026-06-10,1819883.85,1109814.94,156.2968,CONTRACTION,True,True,0
2026-06-11,1819883.85,0.0,0.0,CONTRACTION,False,True,0
2026-06-12,1819883.85,0.0,0.0,CONTRACTION,False,True,0
2026-06-15,1819883.85,0.0,0.0,CONTRACTION,False,True,0
2026-06-16,1819883.85,0.0,0.0,CONTRACTION,False,True,0
2026-06-17,2241011.89,421128.04,23.1404,CONTRACTION,True,True,0
2026-06-18,2241011.89,0.0,0.0,CONTRACTION,False,True,0
2026-06-19,2241011.89,0.0,0.0,CONTRACTION,False,True,0
2026-06-22,2241011.89,0.0,0.0,CONTRACTION,False,True,0
2026-06-23,4936749.4,2695737.51,120.2911,CONTRACTION,True,True,0
2026-06-24,10160916.89,5224167.48,105.822,CONTRACTION,True,True,0
2026-06-25,10160916.89,0.0,0.0,CONTRACTION,False,True,0
2026-06-26,10160916.89,0.0,0.0,CONTRACTION,False,True,0
2026-06-29,10160916.89,0.0,0.0,CONTRACTION,False,True,0
2026-06-30,10160916.89,0.0,0.0,CONTRACTION,False,True,0
