date,equity,daily_pnl,daily_pnl_pct,regime,trade_day,aligned,open_positions
2026-05-01,100000.0,0.0,0.0,CONTRACTION,False,True,0
2026-05-04,201649.25,101649.25,101.6492,CONTRACTION,True,True,0
2026-05-05,201649.25,0.0,0.0,CONTRACTION,False,True,0
2026-05-06,201649.25,0.0,0.0,CONTRACTION,False,True,0
2026-05-07,174161.03,-27488.22,-13.6317,CONTRACTION,True,True,0
2026-05-08,174161.03,0.0,0.0,CONTRACTION,False,True,0
2026-05-11,174161.03,0.0,0.0,CONTRACTION,False,True,0
2026-05-12,225419.76,51258.73,29.4318,CONTRACTION,True,True,0
2026-05-13,225419.76,0.0,0.0,CONTRACTION,False,True,0
2026-05-14,355290.53,129870.77,57.6129,CONTRACTION,True,True,0
2026-05-15,800660.43,445369.9,125.3537,CONTRACTION,True,True,0
2026-05-18,800660.43,0.0,0.0,CONTRACTION,False,True,0
2026-05-19,1616254.04,815593.61,101.8651,CONTRACTION,True,True,0
2026-05-20,1616254.04,0.0,0.0,CONTRACTION,False,True,0
2026-05-21,1616254.04,0.0,0.0,CONTRACTION,False,True,0
2026-05-22,2250871.53,634617.49,39.2647,CONTRACTION,True,True,0
2026-05-25,2250871.53,0.0,0.0,CONTRACTION,False,True,0
2026-05-26,3455024.15,1204152.62,53.4972,CONTRACTION,True,True,0
2026-05-27,5220385.13,1765360.99,51.0955,CONTRACTION,True,True,0
2026-05-28,5220385.13,0.0,0.0,CONTRACTION,False,True,0
2026-05-29,5220385.13,0.0,0.0,CONTRACTION,False,True,0
