trade_id,asset,direction,entry_price,exit_price,stop_price,entry_date,exit_date,position_size,leverage,pnl_pct,pnl_usd,exit_reason,regime,stop_hit
XAUUSD-2025-03-06-CLOSE,XAUUSD,SHORT,2918.98,2909.99,2948.1698,2025-03-06,2025-03-06,6666.666666666667,500,0.308,10266.14,CLOSE,CONTRACTION,False
EURUSD-2025-03-06-CLOSE,EURUSD,SHORT,1.0791,1.0783,1.089891,2025-03-06,2025-03-06,6666.666666666667,500,0.0741,2471.2,CLOSE,CONTRACTION,False
AUDUSD-2025-03-06-CLOSE,AUDUSD,SHORT,0.6335,0.6331,0.6398349999999999,2025-03-06,2025-03-06,6666.666666666667,500,0.0631,2104.71,CLOSE,CONTRACTION,False
XAUUSD-2025-03-10-CLOSE,XAUUSD,SHORT,2912.17,2889.4,2941.2917,2025-03-10,2025-03-10,7656.136507660959,500,0.7819,29931.33,CLOSE,CONTRACTION,False
EURUSD-2025-03-10-CLOSE,EURUSD,SHORT,1.0835,1.0832,1.0943349999999998,2025-03-10,2025-03-10,7656.136507660959,500,0.0277,1059.92,CLOSE,CONTRACTION,False
AUDUSD-2025-03-10-CLOSE,AUDUSD,SHORT,0.6308,0.6278,0.637108,2025-03-10,2025-03-10,7656.136507660959,500,0.4756,18205.78,CLOSE,CONTRACTION,False
XAUUSD-2025-03-20-CLOSE,XAUUSD,SHORT,3046.31,3044.41,3076.7731,2025-03-20,2025-03-20,10935.938035654259,500,0.0624,3410.4,CLOSE,CONTRACTION,False
EURUSD-2025-03-20-CLOSE,EURUSD,SHORT,1.0903,1.0851,1.1012030000000002,2025-03-20,2025-03-20,10935.938035654259,500,0.4769,26078.55,CLOSE,CONTRACTION,False
AUDUSD-2025-03-20-CLOSE,AUDUSD,SHORT,0.6358,0.63,0.642158,2025-03-20,2025-03-20,10935.938035654259,500,0.9122,49880.81,CLOSE,CONTRACTION,False
XAUUSD-2025-03-21-CLOSE,XAUUSD,SHORT,3042.6,3023.63,3073.026,2025-03-21,2025-03-21,16227.255371328765,500,0.6235,50586.84,CLOSE,CONTRACTION,False
EURUSD-2025-03-21-CLOSE,EURUSD,SHORT,1.0852,1.0814,1.096052,2025-03-21,2025-03-21,16227.255371328765,500,0.3502,28411.15,CLOSE,CONTRACTION,False
AUDUSD-2025-03-21-CLOSE,AUDUSD,SHORT,0.6303,0.6269,0.636603,2025-03-21,2025-03-21,16227.255371328765,500,0.5394,43766.99,CLOSE,CONTRACTION,False
XAUUSD-2025-03-26-CLOSE,XAUUSD,SHORT,3020.13,3019.29,3050.3313000000003,2025-03-26,2025-03-26,24411.58767978242,500,0.0278,3394.84,CLOSE,CONTRACTION,False
EURUSD-2025-03-26-CLOSE,EURUSD,SHORT,1.0791,1.0752,1.089891,2025-03-26,2025-03-26,24411.58767978242,500,0.3614,44113.24,CLOSE,CONTRACTION,False
AUDUSD-2025-03-26-CLOSE,AUDUSD,SHORT,0.6304,0.6297,0.6367039999999999,2025-03-26,2025-03-26,24411.58767978242,500,0.111,13553.39,CLOSE,CONTRACTION,False
