trade_id,asset,direction,entry_price,exit_price,stop_price,entry_date,exit_date,position_size,leverage,pnl_pct,pnl_usd,exit_reason,regime,stop_hit
XAUUSD-2025-07-03-CLOSE,XAUUSD,SHORT,3357.36,3326.57,3390.9336000000003,2025-07-03,2025-07-03,6666.666666666667,500,0.9171,30569.65,CLOSE,CONTRACTION,False
EURUSD-2025-07-03-CLOSE,EURUSD,SHORT,1.1799,1.1757,1.191699,2025-07-03,2025-07-03,6666.666666666667,500,0.356,11865.41,CLOSE,CONTRACTION,False
AUDUSD-2025-07-03-CLOSE,AUDUSD,SHORT,0.6584,0.6572,0.664984,2025-07-03,2025-07-03,6666.666666666667,500,0.1823,6075.33,CLOSE,CONTRACTION,False
XAUUSD-2025-07-07-CLOSE,XAUUSD,SHORT,3335.95,3335.61,3369.3095,2025-07-07,2025-07-07,9900.693360059764,500,0.0102,504.54,CLOSE,CONTRACTION,False
EURUSD-2025-07-07-CLOSE,EURUSD,SHORT,1.1779,1.1709,1.189679,2025-07-07,2025-07-07,9900.693360059764,500,0.5943,29418.82,CLOSE,CONTRACTION,False
AUDUSD-2025-07-07-CLOSE,AUDUSD,SHORT,0.6556,0.6491,0.662156,2025-07-07,2025-07-07,9900.693360059764,500,0.9915,49080.62,CLOSE,CONTRACTION,False
XAUUSD-2025-07-14-CLOSE,XAUUSD,SHORT,3355.91,3343.8,3389.4691,2025-07-14,2025-07-14,15167.625131720379,500,0.3609,27366.64,CLOSE,CONTRACTION,False
EURUSD-2025-07-14-CLOSE,EURUSD,SHORT,1.1682,1.1665,1.1798819999999999,2025-07-14,2025-07-14,15167.625131720379,500,0.1455,11036.19,CLOSE,CONTRACTION,False
AUDUSD-2025-07-14-CLOSE,AUDUSD,SHORT,0.6574,0.6545,0.663974,2025-07-14,2025-07-14,15167.625131720379,500,0.4411,33454.6,CLOSE,CONTRACTION,False
XAUUSD-2025-07-15-CLOSE,XAUUSD,SHORT,3343.8,3322.63,3377.2380000000003,2025-07-15,2025-07-15,19958.12073648753,500,0.6331,63178.63,CLOSE,CONTRACTION,False
EURUSD-2025-07-15-CLOSE,EURUSD,SHORT,1.1667,1.1601,1.1783670000000002,2025-07-15,2025-07-15,19958.12073648753,500,0.5657,56451.36,CLOSE,CONTRACTION,False
AUDUSD-2025-07-15-CLOSE,AUDUSD,SHORT,0.6551,0.6515,0.661651,2025-07-15,2025-07-15,19958.12073648753,500,0.5495,54838.37,CLOSE,CONTRACTION,False
XAUUSD-2025-07-17-CLOSE,XAUUSD,SHORT,3346.59,3338.95,3380.0559000000003,2025-07-17,2025-07-17,31589.344764573074,500,0.2283,36057.99,CLOSE,CONTRACTION,False
EURUSD-2025-07-17-CLOSE,EURUSD,SHORT,1.1641,1.1596,1.175741,2025-07-17,2025-07-17,31589.344764573074,500,0.3866,61056.63,CLOSE,CONTRACTION,False
AUDUSD-2025-07-17-CLOSE,AUDUSD,SHORT,0.653,0.6489,0.6595300000000001,2025-07-17,2025-07-17,31589.344764573074,500,0.6279,99170.22,CLOSE,CONTRACTION,False
XAUUSD-2025-07-24-CLOSE,XAUUSD,SHORT,3387.79,3368.15,3421.6679,2025-07-24,2025-07-24,44675.001004437996,500,0.5797,129496.96,CLOSE,CONTRACTION,False
EURUSD-2025-07-24-CLOSE,EURUSD,SHORT,1.1772,1.1755,1.1889720000000001,2025-07-24,2025-07-24,44675.001004437996,500,0.1444,32257.69,CLOSE,CONTRACTION,False
AUDUSD-2025-07-24-CLOSE,AUDUSD,SHORT,0.66,0.6591,0.6666000000000001,2025-07-24,2025-07-24,44675.001004437996,500,0.1364,30460.23,CLOSE,CONTRACTION,False
XAUUSD-2025-07-25-CLOSE,XAUUSD,SHORT,3369.29,3337.18,3402.9829,2025-07-25,2025-07-25,57489.3261725665,500,0.953,273942.32,CLOSE,CONTRACTION,False
EURUSD-2025-07-25-CLOSE,EURUSD,SHORT,1.1749,1.1742,1.186649,2025-07-25,2025-07-25,57489.3261725665,500,0.0596,17125.94,CLOSE,CONTRACTION,False
AUDUSD-2025-07-25-CLOSE,AUDUSD,SHORT,0.6593,0.6567,0.665893,2025-07-25,2025-07-25,57489.3261725665,500,0.3944,113356.78,CLOSE,CONTRACTION,False
XAUUSD-2025-07-28-CLOSE,XAUUSD,SHORT,3335.0,3314.64,3368.35,2025-07-28,2025-07-28,84450.99549031099,500,0.6105,257784.45,CLOSE,CONTRACTION,False
EURUSD-2025-07-28-CLOSE,EURUSD,SHORT,1.1748,1.1589,1.1865480000000002,2025-07-28,2025-07-28,84450.99549031099,500,1.3534,571489.12,CLOSE,CONTRACTION,False
AUDUSD-2025-07-28-CLOSE,AUDUSD,SHORT,0.6566,0.6521,0.6631659999999999,2025-07-28,2025-07-28,84450.99549031099,500,0.6853,289391.93,CLOSE,CONTRACTION,False
XAUUSD-2025-07-30-CLOSE,XAUUSD,SHORT,3324.01,3275.25,3357.2501,2025-07-30,2025-07-30,159028.69498802218,500,1.4669,1166398.29,CLOSE,CONTRACTION,False
EURUSD-2025-07-30-CLOSE,EURUSD,SHORT,1.1546,1.1406,1.1661460000000001,2025-07-30,2025-07-30,159028.69498802218,500,1.2125,964144.18,CLOSE,CONTRACTION,False
AUDUSD-2025-07-30-CLOSE,AUDUSD,SHORT,0.6513,0.6433,0.657813,2025-07-30,2025-07-30,159028.69498802218,500,1.2283,976684.75,CLOSE,CONTRACTION,False
