trade_id,asset,direction,entry_price,exit_price,stop_price,entry_date,exit_date,position_size,leverage,pnl_pct,pnl_usd,exit_reason,regime,stop_hit
XAUUSD-2025-04-04-CLOSE,XAUUSD,SHORT,3113.16,3037.36,3144.2916,2025-04-04,2025-04-04,6666.666666666667,500,2.4348,81160.84,CLOSE,CONTRACTION,False
EURUSD-2025-04-04-CLOSE,EURUSD,SHORT,1.1052,1.0955,1.116252,2025-04-04,2025-04-04,6666.666666666667,500,0.8777,29255.64,CLOSE,CONTRACTION,False
AUDUSD-2025-04-04-CLOSE,AUDUSD,SHORT,0.6327,0.6041,0.639027,2025-04-04,2025-04-04,6666.666666666667,500,4.5203,150676.99,CLOSE,CONTRACTION,False
XAUUSD-2025-04-07-CLOSE,XAUUSD,SHORT,3038.02,2982.54,3068.4002,2025-04-07,2025-04-07,24072.897886265582,500,1.8262,219808.36,CLOSE,CONTRACTION,False
EURUSD-2025-04-07-CLOSE,EURUSD,SHORT,1.0946,1.0904,1.105546,2025-04-07,2025-04-07,24072.897886265582,500,0.3837,46184.07,CLOSE,CONTRACTION,False
AUDUSD-2025-04-07-STOP_LOSS,AUDUSD,SHORT,0.6044,0.6104440000000001,0.6104440000000001,2025-04-07,2025-04-07,24072.897886265582,500,-1.0,-120364.49,STOP_LOSS,CONTRACTION,True
XAUUSD-2025-04-22-STOP_LOSS,XAUUSD,SHORT,3421.57,3455.7857000000004,3455.7857000000004,2025-04-22,2025-04-22,33781.427269911845,500,-1.0,-168907.14,STOP_LOSS,CONTRACTION,True
EURUSD-2025-04-22-CLOSE,EURUSD,SHORT,1.1515,1.142,1.163015,2025-04-22,2025-04-22,33781.427269911845,500,0.825,139350.22,CLOSE,CONTRACTION,False
AUDUSD-2025-04-22-CLOSE,AUDUSD,SHORT,0.6415,0.6365,0.647915,2025-04-22,2025-04-22,33781.427269911845,500,0.7794,131650.15,CLOSE,CONTRACTION,False
XAUUSD-2025-04-23-CLOSE,XAUUSD,SHORT,3382.55,3288.26,3416.3755,2025-04-23,2025-04-23,40587.64259921465,500,2.7875,565698.78,CLOSE,CONTRACTION,False
EURUSD-2025-04-23-CLOSE,EURUSD,SHORT,1.1422,1.1315,1.1536220000000001,2025-04-23,2025-04-23,40587.64259921465,500,0.9368,190110.22,CLOSE,CONTRACTION,False
AUDUSD-2025-04-23-STOP_LOSS,AUDUSD,SHORT,0.6366,0.642966,0.642966,2025-04-23,2025-04-23,40587.64259921465,500,-1.0,-202938.21,STOP_LOSS,CONTRACTION,True
XAUUSD-2025-04-25-CLOSE,XAUUSD,SHORT,3347.2,3319.45,3380.672,2025-04-25,2025-04-25,77445.69479265703,500,0.8291,321032.21,CLOSE,CONTRACTION,False
EURUSD-2025-04-25-CLOSE,EURUSD,SHORT,1.1389,1.1365,1.1502890000000001,2025-04-25,2025-04-25,77445.69479265703,500,0.2107,81600.52,CLOSE,CONTRACTION,False
AUDUSD-2025-04-25-CLOSE,AUDUSD,SHORT,0.6406,0.6396,0.647006,2025-04-25,2025-04-25,77445.69479265703,500,0.1561,60447.78,CLOSE,CONTRACTION,False
XAUUSD-2025-04-29-CLOSE,XAUUSD,SHORT,3341.67,3317.18,3375.0867000000003,2025-04-29,2025-04-29,108317.72887129382,500,0.7329,396912.5,CLOSE,CONTRACTION,False
EURUSD-2025-04-29-CLOSE,EURUSD,SHORT,1.1422,1.1386,1.1536220000000001,2025-04-29,2025-04-29,108317.72887129382,500,0.3152,170698.57,CLOSE,CONTRACTION,False
AUDUSD-2025-04-29-CLOSE,AUDUSD,SHORT,0.6431,0.6384,0.649531,2025-04-29,2025-04-29,108317.72887129382,500,0.7308,395811.95,CLOSE,CONTRACTION,False
