date,equity,daily_pnl,daily_pnl_pct,regime,trade_day,aligned,open_positions
2025-03-03,100000.0,0.0,0.0,CONTRACTION,False,True,0
2025-03-04,100000.0,0.0,0.0,CONTRACTION,False,True,0
2025-03-05,100000.0,0.0,0.0,CONTRACTION,False,True,0
2025-03-06,114842.05,14842.05,14.842,CONTRACTION,True,True,0
2025-03-07,114842.05,0.0,0.0,CONTRACTION,False,True,0
2025-03-10,164039.07,49197.02,42.8389,CONTRACTION,True,True,0
2025-03-11,164039.07,0.0,0.0,CONTRACTION,False,True,0
2025-03-12,164039.07,0.0,0.0,CONTRACTION,False,True,0
2025-03-13,164039.07,0.0,0.0,CONTRACTION,False,True,0
2025-03-14,164039.07,0.0,0.0,CONTRACTION,False,True,0
2025-03-17,164039.07,0.0,0.0,CONTRACTION,False,True,0
2025-03-18,164039.07,0.0,0.0,CONTRACTION,False,True,0
2025-03-19,164039.07,0.0,0.0,CONTRACTION,False,True,0
2025-03-20,243408.83,79369.76,48.3847,CONTRACTION,True,True,0
2025-03-21,366173.82,122764.98,50.4357,CONTRACTION,True,True,0
2025-03-24,366173.82,0.0,0.0,CONTRACTION,False,True,0
2025-03-25,366173.82,0.0,0.0,CONTRACTION,False,True,0
2025-03-26,427235.28,61061.47,16.6755,CONTRACTION,True,True,0
2025-03-27,427235.28,0.0,0.0,CONTRACTION,False,True,0
2025-03-28,427235.28,0.0,0.0,CONTRACTION,False,True,0
2025-03-31,427235.28,0.0,0.0,CONTRACTION,False,True,0
