date,equity,daily_pnl,daily_pnl_pct,regime,trade_day,aligned,open_positions
2025-04-01,100000.0,0.0,0.0,CONTRACTION,False,True,0
2025-04-02,100000.0,0.0,0.0,CONTRACTION,False,True,0
2025-04-03,100000.0,0.0,0.0,CONTRACTION,False,True,0
2025-04-04,361093.47,261093.47,261.0935,CONTRACTION,True,True,0
2025-04-07,506721.41,145627.94,40.3297,CONTRACTION,True,True,0
2025-04-08,506721.41,0.0,0.0,CONTRACTION,False,True,0
2025-04-09,506721.41,0.0,0.0,CONTRACTION,False,True,0
2025-04-10,506721.41,0.0,0.0,CONTRACTION,False,True,0
2025-04-11,506721.41,0.0,0.0,CONTRACTION,False,True,0
2025-04-14,506721.41,0.0,0.0,CONTRACTION,False,True,0
2025-04-15,506721.41,0.0,0.0,CONTRACTION,False,True,0
2025-04-16,506721.41,0.0,0.0,CONTRACTION,False,True,0
2025-04-17,506721.41,0.0,0.0,CONTRACTION,False,True,0
2025-04-21,506721.41,0.0,0.0,CONTRACTION,False,True,0
2025-04-22,608814.64,102093.23,20.1478,CONTRACTION,True,True,0
2025-04-23,1161685.42,552870.78,90.811,CONTRACTION,True,True,0
2025-04-24,1161685.42,0.0,0.0,CONTRACTION,False,True,0
2025-04-25,1624765.93,463080.51,39.8628,CONTRACTION,True,True,0
2025-04-28,1624765.93,0.0,0.0,CONTRACTION,False,True,0
2025-04-29,2588188.95,963423.02,59.2961,CONTRACTION,True,True,0
2025-04-30,2588188.95,0.0,0.0,CONTRACTION,False,True,0
