date,equity,daily_pnl,daily_pnl_pct,regime,trade_day,aligned,open_positions
2025-11-03,110221.87,10221.87,10.2219,CONTRACTION,True,True,0
2025-11-04,211482.51,101260.65,91.8698,CONTRACTION,True,True,0
2025-11-05,211482.51,0.0,0.0,CONTRACTION,False,True,0
2025-11-06,211482.51,0.0,0.0,CONTRACTION,False,True,0
2025-11-07,211482.51,0.0,0.0,CONTRACTION,False,True,0
2025-11-10,211482.51,0.0,0.0,CONTRACTION,False,True,0
2025-11-11,211482.51,0.0,0.0,CONTRACTION,False,True,0
2025-11-12,211482.51,0.0,0.0,CONTRACTION,False,True,0
2025-11-13,211482.51,0.0,0.0,CONTRACTION,False,True,0
2025-11-14,211482.51,0.0,0.0,CONTRACTION,False,True,0
2025-11-17,336368.62,124886.11,59.0527,CONTRACTION,True,True,0
2025-11-18,336368.62,0.0,0.0,CONTRACTION,False,True,0
2025-11-19,336368.62,0.0,0.0,CONTRACTION,False,True,0
2025-11-20,421342.31,84973.69,25.2621,CONTRACTION,True,True,0
2025-11-21,421342.31,0.0,0.0,CONTRACTION,False,True,0
2025-11-24,421342.31,0.0,0.0,CONTRACTION,False,True,0
2025-11-25,421342.31,0.0,0.0,CONTRACTION,False,True,0
2025-11-26,421342.31,0.0,0.0,CONTRACTION,False,True,0
2025-11-27,421342.31,0.0,0.0,CONTRACTION,False,True,0
2025-11-28,421342.31,0.0,0.0,CONTRACTION,False,True,0
