date,equity,daily_pnl,daily_pnl_pct,regime,trade_day,aligned,open_positions
2025-02-03,100000.0,0.0,0.0,CONTRACTION,False,True,0
2025-02-04,100000.0,0.0,0.0,CONTRACTION,False,True,0
2025-02-05,100000.0,0.0,0.0,CONTRACTION,False,True,0
2025-02-06,117981.25,17981.25,17.9812,CONTRACTION,True,True,0
2025-02-07,117981.25,0.0,0.0,CONTRACTION,False,True,0
2025-02-10,117981.25,0.0,0.0,CONTRACTION,False,True,0
2025-02-11,117981.25,0.0,0.0,CONTRACTION,False,True,0
2025-02-12,117981.25,0.0,0.0,CONTRACTION,False,True,0
2025-02-13,117981.25,0.0,0.0,CONTRACTION,False,True,0
2025-02-14,117981.25,0.0,0.0,CONTRACTION,False,True,0
2025-02-17,117981.25,0.0,0.0,CONTRACTION,False,True,0
2025-02-18,117981.25,0.0,0.0,CONTRACTION,False,True,0
2025-02-19,135976.84,17995.59,15.2529,CONTRACTION,True,True,0
2025-02-20,135976.84,0.0,0.0,CONTRACTION,False,True,0
2025-02-21,190283.59,54306.75,39.9382,CONTRACTION,True,True,0
2025-02-24,190283.59,0.0,0.0,CONTRACTION,False,True,0
2025-02-25,190283.59,0.0,0.0,CONTRACTION,False,True,0
2025-02-26,190283.59,0.0,0.0,CONTRACTION,False,True,0
2025-02-27,404653.45,214369.86,112.6581,CONTRACTION,True,True,0
2025-02-28,587850.43,183196.98,45.2726,CONTRACTION,True,True,0
