trade_id,asset,direction,entry_price,exit_price,stop_price,entry_date,exit_date,position_size,leverage,pnl_pct,pnl_usd,exit_reason,regime,stop_hit
XAUUSD-2025-10-02-CLOSE,XAUUSD,SHORT,3866.66,3856.53,3905.3266,2025-10-02,2025-10-02,6666.666666666667,500,0.262,8732.77,CLOSE,CONTRACTION,False
EURUSD-2025-10-02-CLOSE,EURUSD,SHORT,1.1729,1.1716,1.1846290000000002,2025-10-02,2025-10-02,6666.666666666667,500,0.1108,3694.55,CLOSE,CONTRACTION,False
AUDUSD-2025-10-02-CLOSE,AUDUSD,SHORT,0.6614,0.6596,0.668014,2025-10-02,2025-10-02,6666.666666666667,500,0.2721,9071.67,CLOSE,CONTRACTION,False
XAUUSD-2025-10-09-CLOSE,XAUUSD,SHORT,4042.69,3976.29,4083.1169,2025-10-09,2025-10-09,8099.932408078555,500,1.6425,66519.51,CLOSE,CONTRACTION,False
EURUSD-2025-10-09-CLOSE,EURUSD,SHORT,1.1624,1.1565,1.1740240000000002,2025-10-09,2025-10-09,8099.932408078555,500,0.5076,20556.44,CLOSE,CONTRACTION,False
AUDUSD-2025-10-09-CLOSE,AUDUSD,SHORT,0.6587,0.6556,0.665287,2025-10-09,2025-10-09,8099.932408078555,500,0.4706,19060.11,CLOSE,CONTRACTION,False
XAUUSD-2025-10-21-CLOSE,XAUUSD,SHORT,4355.55,4125.1,4399.105500000001,2025-10-21,2025-10-21,15175.669486788627,500,5.291,401468.59,CLOSE,CONTRACTION,False
EURUSD-2025-10-21-CLOSE,EURUSD,SHORT,1.1643,1.1599,1.175943,2025-10-21,2025-10-21,15175.669486788627,500,0.3779,28675.15,CLOSE,CONTRACTION,False
AUDUSD-2025-10-21-CLOSE,AUDUSD,SHORT,0.6513,0.6488,0.657813,2025-10-21,2025-10-21,15175.669486788627,500,0.3838,29125.73,CLOSE,CONTRACTION,False
XAUUSD-2025-10-29-STOP_LOSS,XAUUSD,SHORT,3952.52,3992.0452,3992.0452,2025-10-29,2025-10-29,45793.63378854169,500,-1.0,-228968.17,STOP_LOSS,CONTRACTION,True
EURUSD-2025-10-29-CLOSE,EURUSD,SHORT,1.1652,1.1601,1.176852,2025-10-29,2025-10-29,45793.63378854169,500,0.4377,100217.79,CLOSE,CONTRACTION,False
AUDUSD-2025-10-29-CLOSE,AUDUSD,SHORT,0.6586,0.6575,0.6651859999999999,2025-10-29,2025-10-29,45793.63378854169,500,0.167,38242.48,CLOSE,CONTRACTION,False
XAUUSD-2025-10-31-CLOSE,XAUUSD,SHORT,4024.37,4002.28,4064.6137,2025-10-31,2025-10-31,39759.77382895417,500,0.5489,109121.85,CLOSE,CONTRACTION,False
EURUSD-2025-10-31-CLOSE,EURUSD,SHORT,1.1566,1.1536,1.168166,2025-10-31,2025-10-31,39759.77382895417,500,0.2594,51564.64,CLOSE,CONTRACTION,False
AUDUSD-2025-10-31-CLOSE,AUDUSD,SHORT,0.6555,0.6546,0.662055,2025-10-31,2025-10-31,39759.77382895417,500,0.1373,27295.04,CLOSE,CONTRACTION,False
