date,equity,daily_pnl,daily_pnl_pct,regime,trade_day,aligned,open_positions
2025-06-02,100000.0,0.0,0.0,CONTRACTION,False,True,0
2025-06-03,164396.33,64396.33,64.3963,CONTRACTION,True,True,0
2025-06-04,164396.33,0.0,0.0,CONTRACTION,False,True,0
2025-06-05,164396.33,0.0,0.0,CONTRACTION,False,True,0
2025-06-06,275515.92,111119.59,67.5925,CONTRACTION,True,True,0
2025-06-09,275515.92,0.0,0.0,CONTRACTION,False,True,0
2025-06-10,275515.92,0.0,0.0,CONTRACTION,False,True,0
2025-06-11,275515.92,0.0,0.0,CONTRACTION,False,True,0
2025-06-12,275515.92,0.0,0.0,CONTRACTION,False,True,0
2025-06-13,275515.92,0.0,0.0,CONTRACTION,False,True,0
2025-06-16,275515.92,0.0,0.0,CONTRACTION,False,True,0
2025-06-17,275515.92,0.0,0.0,CONTRACTION,False,True,0
2025-06-18,275515.92,0.0,0.0,CONTRACTION,False,True,0
2025-06-19,275515.92,0.0,0.0,CONTRACTION,False,True,0
2025-06-20,275515.92,0.0,0.0,CONTRACTION,False,True,0
2025-06-23,275515.92,0.0,0.0,CONTRACTION,False,True,0
2025-06-24,275515.92,0.0,0.0,CONTRACTION,False,True,0
2025-06-25,275515.92,0.0,0.0,CONTRACTION,False,True,0
2025-06-26,275515.92,0.0,0.0,CONTRACTION,False,True,0
2025-06-27,275515.92,0.0,0.0,CONTRACTION,False,True,0
2025-06-30,275515.92,0.0,0.0,CONTRACTION,False,True,0
