trade_id,asset,direction,entry_price,exit_price,stop_price,entry_date,exit_date,position_size,leverage,pnl_pct,pnl_usd,exit_reason,regime,stop_hit
XAUUSD-2025-05-01-CLOSE,XAUUSD,SHORT,3288.55,3241.0,3321.4355,2025-05-01,2025-05-01,6666.666666666667,500,1.4459,48197.53,CLOSE,CONTRACTION,False
EURUSD-2025-05-01-CLOSE,EURUSD,SHORT,1.1329,1.1292,1.144229,2025-05-01,2025-05-01,6666.666666666667,500,0.3266,10886.52,CLOSE,CONTRACTION,False
AUDUSD-2025-05-01-CLOSE,AUDUSD,SHORT,0.6399,0.6384,0.6462990000000001,2025-05-01,2025-05-01,6666.666666666667,500,0.2344,7813.72,CLOSE,CONTRACTION,False
XAUUSD-2025-05-07-CLOSE,XAUUSD,SHORT,3430.21,3365.21,3464.5121,2025-05-07,2025-05-07,11126.518012918097,500,1.8949,105419.74,CLOSE,CONTRACTION,False
EURUSD-2025-05-07-CLOSE,EURUSD,SHORT,1.137,1.13,1.1483700000000001,2025-05-07,2025-05-07,11126.518012918097,500,0.6157,34250.5,CLOSE,CONTRACTION,False
AUDUSD-2025-05-07-CLOSE,AUDUSD,SHORT,0.6496,0.6425,0.656096,2025-05-07,2025-05-07,11126.518012918097,500,1.093,60805.32,CLOSE,CONTRACTION,False
XAUUSD-2025-05-08-STOP_LOSS,XAUUSD,SHORT,3366.95,3400.6195,3400.6195,2025-05-08,2025-05-08,24491.55512953817,500,-1.0,-122457.78,STOP_LOSS,CONTRACTION,True
EURUSD-2025-05-08-CLOSE,EURUSD,SHORT,1.1301,1.1228,1.141401,2025-05-08,2025-05-08,24491.55512953817,500,0.646,79102.89,CLOSE,CONTRACTION,False
AUDUSD-2025-05-08-CLOSE,AUDUSD,SHORT,0.6424,0.64,0.648824,2025-05-08,2025-05-08,24491.55512953817,500,0.3736,45750.1,CLOSE,CONTRACTION,False
XAUUSD-2025-05-12-CLOSE,XAUUSD,SHORT,3324.98,3234.7,3358.2298,2025-05-12,2025-05-12,24651.23629893211,500,2.7152,334665.71,CLOSE,CONTRACTION,False
EURUSD-2025-05-12-CLOSE,EURUSD,SHORT,1.1219,1.1088,1.133119,2025-05-12,2025-05-12,24651.23629893211,500,1.1677,143921.56,CLOSE,CONTRACTION,False
AUDUSD-2025-05-12-CLOSE,AUDUSD,SHORT,0.643,0.6372,0.6494300000000001,2025-05-12,2025-05-12,24651.23629893211,500,0.902,111179.76,CLOSE,CONTRACTION,False
XAUUSD-2025-05-14-CLOSE,XAUUSD,SHORT,3248.37,3178.75,3280.8537,2025-05-14,2025-05-14,63969.03851464481,500,2.1432,685501.41,CLOSE,CONTRACTION,False
EURUSD-2025-05-14-CLOSE,EURUSD,SHORT,1.1185,1.1175,1.129685,2025-05-14,2025-05-14,63969.03851464481,500,0.0894,28595.9,CLOSE,CONTRACTION,False
AUDUSD-2025-05-14-CLOSE,AUDUSD,SHORT,0.6471,0.6428,0.653571,2025-05-14,2025-05-14,63969.03851464481,500,0.6645,212538.14,CLOSE,CONTRACTION,False
XAUUSD-2025-05-16-CLOSE,XAUUSD,SHORT,3239.11,3202.77,3271.5011,2025-05-16,2025-05-16,125744.73605223624,500,1.1219,705373.34,CLOSE,CONTRACTION,False
EURUSD-2025-05-16-CLOSE,EURUSD,SHORT,1.1189,1.1164,1.1300890000000001,2025-05-16,2025-05-16,125744.73605223624,500,0.2234,140478.08,CLOSE,CONTRACTION,False
AUDUSD-2025-05-16-CLOSE,AUDUSD,SHORT,0.6406,0.6403,0.647006,2025-05-16,2025-05-16,125744.73605223624,500,0.0468,29443.82,CLOSE,CONTRACTION,False
XAUUSD-2025-05-22-CLOSE,XAUUSD,SHORT,3316.49,3295.0,3349.6549,2025-05-22,2025-05-22,184097.75206716763,500,0.648,596452.98,CLOSE,CONTRACTION,False
EURUSD-2025-05-22-CLOSE,EURUSD,SHORT,1.1332,1.1281,1.144532,2025-05-22,2025-05-22,184097.75206716763,500,0.4501,414268.68,CLOSE,CONTRACTION,False
AUDUSD-2025-05-22-CLOSE,AUDUSD,SHORT,0.644,0.6411,0.65044,2025-05-22,2025-05-22,184097.75206716763,500,0.4503,414505.81,CLOSE,CONTRACTION,False
XAUUSD-2025-05-27-CLOSE,XAUUSD,SHORT,3344.0,3300.68,3377.44,2025-05-27,2025-05-27,279112.9166384072,500,1.2955,1807890.48,CLOSE,CONTRACTION,False
EURUSD-2025-05-27-CLOSE,EURUSD,SHORT,1.1388,1.1329,1.150188,2025-05-27,2025-05-27,279112.9166384072,500,0.5181,723026.96,CLOSE,CONTRACTION,False
AUDUSD-2025-05-27-CLOSE,AUDUSD,SHORT,0.6485,0.6444,0.6549849999999999,2025-05-27,2025-05-27,279112.9166384072,500,0.6322,882315.31,CLOSE,CONTRACTION,False
XAUUSD-2025-05-28-CLOSE,XAUUSD,SHORT,3300.7,3289.76,3333.707,2025-05-28,2025-05-28,506661.7670013041,500,0.3314,839652.15,CLOSE,CONTRACTION,False
EURUSD-2025-05-28-CLOSE,EURUSD,SHORT,1.1329,1.1293,1.144229,2025-05-28,2025-05-28,506661.7670013041,500,0.3178,805005.9,CLOSE,CONTRACTION,False
AUDUSD-2025-05-28-CLOSE,AUDUSD,SHORT,0.6443,0.6427,0.650743,2025-05-28,2025-05-28,506661.7670013041,500,0.2483,629100.44,CLOSE,CONTRACTION,False
XAUUSD-2025-05-30-CLOSE,XAUUSD,SHORT,3319.51,3289.4,3352.7051,2025-05-30,2025-05-30,658245.6664221152,500,0.9071,2985346.79,CLOSE,CONTRACTION,False
EURUSD-2025-05-30-CLOSE,EURUSD,SHORT,1.1366,1.1348,1.147966,2025-05-30,2025-05-30,658245.6664221152,500,0.1584,521222.15,CLOSE,CONTRACTION,False
AUDUSD-2025-05-30-CLOSE,AUDUSD,SHORT,0.644,0.6432,0.65044,2025-05-30,2025-05-30,658245.6664221152,500,0.1242,408848.24,CLOSE,CONTRACTION,False
