date,equity,daily_pnl,daily_pnl_pct,regime,trade_day,aligned,open_positions
2025-05-01,166897.77,66897.77,66.8978,CONTRACTION,True,True,0
2025-05-02,166897.77,0.0,0.0,CONTRACTION,False,True,0
2025-05-05,166897.77,0.0,0.0,CONTRACTION,False,True,0
2025-05-06,166897.77,0.0,0.0,CONTRACTION,False,True,0
2025-05-07,367373.33,200475.56,120.1188,CONTRACTION,True,True,0
2025-05-08,369768.54,2395.22,0.652,CONTRACTION,True,True,0
2025-05-09,369768.54,0.0,0.0,CONTRACTION,False,True,0
2025-05-12,959535.58,589767.03,159.4963,CONTRACTION,True,True,0
2025-05-13,959535.58,0.0,0.0,CONTRACTION,False,True,0
2025-05-14,1886171.04,926635.46,96.5712,CONTRACTION,True,True,0
2025-05-15,1886171.04,0.0,0.0,CONTRACTION,False,True,0
2025-05-16,2761466.28,875295.24,46.4059,CONTRACTION,True,True,0
2025-05-19,2761466.28,0.0,0.0,CONTRACTION,False,True,0
2025-05-20,2761466.28,0.0,0.0,CONTRACTION,False,True,0
2025-05-21,2761466.28,0.0,0.0,CONTRACTION,False,True,0
2025-05-22,4186693.75,1425227.47,51.6113,CONTRACTION,True,True,0
2025-05-23,4186693.75,0.0,0.0,CONTRACTION,False,True,0
2025-05-26,4186693.75,0.0,0.0,CONTRACTION,False,True,0
2025-05-27,7599926.51,3413232.76,81.5257,CONTRACTION,True,True,0
2025-05-28,9873685.0,2273758.49,29.9182,CONTRACTION,True,True,0
2025-05-29,9873685.0,0.0,0.0,CONTRACTION,False,True,0
2025-05-30,13789102.18,3915417.18,39.6551,CONTRACTION,True,True,0
