date,equity,daily_pnl,daily_pnl_pct,regime,trade_day,aligned,open_positions
2025-08-01,100000.0,0.0,0.0,CONTRACTION,False,True,0
2025-08-04,100000.0,0.0,0.0,CONTRACTION,False,True,0
2025-08-05,100000.0,0.0,0.0,CONTRACTION,False,True,0
2025-08-06,100000.0,0.0,0.0,CONTRACTION,False,True,0
2025-08-07,100000.0,0.0,0.0,CONTRACTION,False,True,0
2025-08-08,100000.0,0.0,0.0,CONTRACTION,False,True,0
2025-08-11,163663.91,63663.91,63.6639,CONTRACTION,True,True,0
2025-08-12,163663.91,0.0,0.0,CONTRACTION,False,True,0
2025-08-13,163663.91,0.0,0.0,CONTRACTION,False,True,0
2025-08-14,262843.48,99179.57,60.5995,CONTRACTION,True,True,0
2025-08-15,262843.48,0.0,0.0,CONTRACTION,False,True,0
2025-08-18,330005.28,67161.8,25.552,CONTRACTION,True,True,0
2025-08-19,465878.43,135873.15,41.173,CONTRACTION,True,True,0
2025-08-20,465878.43,0.0,0.0,CONTRACTION,False,True,0
2025-08-21,590010.4,124131.97,26.6447,CONTRACTION,True,True,0
2025-08-22,590010.4,0.0,0.0,CONTRACTION,False,True,0
2025-08-25,821442.38,231431.97,39.2251,CONTRACTION,True,True,0
2025-08-26,821442.38,0.0,0.0,CONTRACTION,False,True,0
2025-08-27,821442.38,0.0,0.0,CONTRACTION,False,True,0
2025-08-28,821442.38,0.0,0.0,CONTRACTION,False,True,0
2025-08-29,821442.38,0.0,0.0,CONTRACTION,False,True,0
