date,equity,daily_pnl,daily_pnl_pct,regime,trade_day,aligned,open_positions
2025-10-01,100000.0,0.0,0.0,CONTRACTION,False,True,0
2025-10-02,121498.99,21498.99,21.499,CONTRACTION,True,True,0
2025-10-03,121498.99,0.0,0.0,CONTRACTION,False,True,0
2025-10-06,121498.99,0.0,0.0,CONTRACTION,False,True,0
2025-10-07,121498.99,0.0,0.0,CONTRACTION,False,True,0
2025-10-08,121498.99,0.0,0.0,CONTRACTION,False,True,0
2025-10-09,227635.04,106136.06,87.3555,CONTRACTION,True,True,0
2025-10-10,227635.04,0.0,0.0,CONTRACTION,False,True,0
2025-10-13,227635.04,0.0,0.0,CONTRACTION,False,True,0
2025-10-14,227635.04,0.0,0.0,CONTRACTION,False,True,0
2025-10-15,227635.04,0.0,0.0,CONTRACTION,False,True,0
2025-10-16,227635.04,0.0,0.0,CONTRACTION,False,True,0
2025-10-17,227635.04,0.0,0.0,CONTRACTION,False,True,0
2025-10-20,227635.04,0.0,0.0,CONTRACTION,False,True,0
2025-10-21,686904.51,459269.46,201.7569,CONTRACTION,True,True,0
2025-10-22,686904.51,0.0,0.0,CONTRACTION,False,True,0
2025-10-23,686904.51,0.0,0.0,CONTRACTION,False,True,0
2025-10-24,686904.51,0.0,0.0,CONTRACTION,False,True,0
2025-10-27,686904.51,0.0,0.0,CONTRACTION,False,True,0
2025-10-28,686904.51,0.0,0.0,CONTRACTION,False,True,0
2025-10-29,596396.61,-90507.9,-13.1762,CONTRACTION,True,True,0
2025-10-30,596396.61,0.0,0.0,CONTRACTION,False,True,0
2025-10-31,784378.14,187981.53,31.5196,CONTRACTION,True,True,0
