date,asset,open,high,low,close,vendor_high,vendor_low,envelope_fixed,source_month,epoch
2026-02-04,XAUUSD,4923.2998046875,5082.2001953125,4897.89990234375,4920.39990234375,5082.2001953125,4897.89990234375,False,2026-02,1770181200
2026-02-05,AUDUSD,0.6995198726654053,0.7008199691772461,0.6942197680473328,0.699440062046051,0.7008199691772461,0.6942197680473328,False,2026-02,1770249600
2026-02-05,EURUSD,1.1802334785461426,1.1820470094680786,1.1780505180358887,1.180163860321045,1.1820470094680786,1.1780505180358887,False,2026-02,1770249600
2026-02-05,XAUUSD,5008.7001953125,5012.2998046875,4786.0,4861.39990234375,5012.2998046875,4786.0,False,2026-02,1770267600
2026-02-06,AUDUSD,0.6915500164031982,0.7020007371902466,0.6897897720336914,0.6916399002075195,0.7020007371902466,0.6897897720336914,False,2026-02,1770336000
2026-02-06,EURUSD,1.1777453422546387,1.1826481819152832,1.176747441291809,1.177786946296692,1.1826481819152832,1.176747441291809,False,2026-02,1770336000
2026-02-06,XAUUSD,4762.0,4958.5,4655.0,4951.2001953125,4958.5,4655.0,False,2026-02,1770354000
2026-02-09,AUDUSD,0.7034723162651062,0.709149956703186,0.7014698386192322,0.7033699154853821,0.709149956703186,0.7014698386192322,False,2026-02,1770595200
2026-02-09,EURUSD,1.1826202869415283,1.1925204992294312,1.1817816495895386,1.182578206062317,1.1925204992294312,1.1817816495895386,False,2026-02,1770595200
2026-02-09,XAUUSD,5017.39990234375,5065.7001953125,4979.10009765625,5050.89990234375,5065.7001953125,4979.10009765625,False,2026-02,1770613200
2026-02-10,AUDUSD,0.7084701657295227,0.7092998623847961,0.7065000534057617,0.7083597779273987,0.7092998623847961,0.7065000534057617,False,2026-02,1770681600
2026-02-10,EURUSD,1.1904761791229248,1.192847728729248,1.1890182495117188,1.1904053688049316,1.192847728729248,1.1890182495117188,False,2026-02,1770681600
2026-02-10,XAUUSD,5013.5,5029.0,5002.7001953125,5003.7998046875,5029.0,5002.7001953125,False,2026-02,1770699600
2026-02-11,AUDUSD,0.7073901295661926,0.7135899662971497,0.7073901295661926,0.7074797749519348,0.7135899662971497,0.7073901295661926,False,2026-02,1770768000
2026-02-11,EURUSD,1.188792109489441,1.192733883857727,1.1839083433151245,1.1889617443084717,1.192733883857727,1.1839083433151245,False,2026-02,1770768000
2026-02-11,XAUUSD,5049.89990234375,5111.2998046875,5041.2998046875,5071.60009765625,5111.2998046875,5041.2998046875,False,2026-02,1770786000
2026-02-12,AUDUSD,0.7124699354171753,0.7147298455238342,0.7087001800537109,0.7125298380851746,0.7147298455238342,0.7087001800537109,False,2026-02,1770854400
2026-02-12,EURUSD,1.1875356435775757,1.1890605688095093,1.1853257417678833,1.1876062154769897,1.1890605688095093,1.1853257417678833,False,2026-02,1770854400
2026-02-12,XAUUSD,5060.39990234375,5078.10009765625,4892.0,4923.7001953125,5078.10009765625,4892.0,False,2026-02,1770872400
2026-02-13,AUDUSD,0.7087298035621643,0.7096999883651733,0.7045498490333557,0.7087101936340332,0.7096999883651733,0.7045498490333557,False,2026-02,1770940800
2026-02-13,EURUSD,1.1869717836380005,1.1879446506500244,1.1848762035369873,1.1868449449539185,1.1879446506500244,1.1848762035369873,False,2026-02,1770940800
2026-02-13,XAUUSD,4953.0,5043.89990234375,4946.2001953125,5022.0,5043.89990234375,4946.2001953125,False,2026-02,1770958800
2026-02-16,AUDUSD,0.7070286273956299,0.7096476554870605,0.7068701386451721,0.7070400714874268,0.7096476554870605,0.7068701386451721,False,2026-02,1771200000
2026-02-16,EURUSD,1.186704158782959,1.1870845556259155,1.1847639083862305,1.1867464780807495,1.1870845556259155,1.1847639083862305,False,2026-02,1771200000
2026-02-17,AUDUSD,0.7074001431465149,0.7076299786567688,0.7030000686645508,0.7072985768318176,0.7076299786567688,0.7030000686645508,False,2026-02,1771286400
2026-02-17,EURUSD,1.1850868463516235,1.1852554082870483,1.180553913116455,1.1849884986877441,1.1852554082870483,1.180553913116455,False,2026-02,1771286400
2026-02-17,XAUUSD,5020.0,5020.0,4847.7998046875,4882.89990234375,5020.0,4847.7998046875,False,2026-02,1771304400
2026-02-18,AUDUSD,0.7083502411842346,0.7086167335510254,0.7052186131477356,0.708320140838623,0.7086167335510254,0.7052186131477356,False,2026-02,1771372800
2026-02-18,EURUSD,1.185157060623169,1.1853959560394287,1.1810418367385864,1.185185194015503,1.1853959560394287,1.1810418367385864,False,2026-02,1771372800
2026-02-18,XAUUSD,4872.2001953125,4987.0,4869.5,4986.5,4987.0,4869.5,False,2026-02,1771390800
2026-02-19,AUDUSD,0.7044098973274231,0.7080999612808228,0.7028394937515259,0.704379141330719,0.7080999612808228,0.7028394937515259,False,2026-02,1771459200
2026-02-19,EURUSD,1.1791062355041504,1.1807769536972046,1.1743016242980957,1.1788839101791382,1.1807769536972046,1.1743016242980957,False,2026-02,1771459200
2026-02-19,XAUUSD,5014.7001953125,5014.7001953125,4975.89990234375,4975.89990234375,5014.7001953125,4975.89990234375,False,2026-02,1771477200
2026-02-20,AUDUSD,0.7056799530982971,0.7090101838111877,0.7016707062721252,0.7056102752685547,0.7090101838111877,0.7016707062721252,False,2026-02,1771545600
2026-02-20,EURUSD,1.1769136190414429,1.1806097030639648,1.1745498180389404,1.1769136190414429,1.1806097030639648,1.1745498180389404,False,2026-02,1771545600
2026-02-20,XAUUSD,5039.5,5072.7001953125,5039.5,5059.2998046875,5072.7001953125,5039.5,False,2026-02,1771563600
2026-02-23,AUDUSD,0.7107800245285034,0.7111399173736572,0.7049899101257324,0.7111399173736572,0.7107901573181152,0.7049899101257324,True,2026-02,1771804800
2026-02-23,EURUSD,1.1829839944839478,1.1834739446640015,1.1775233745574951,1.1834739446640015,1.183445930480957,1.1775233745574951,True,2026-02,1771804800
2026-02-23,XAUUSD,5120.2998046875,5211.60009765625,5120.2998046875,5204.7001953125,5211.60009765625,5120.2998046875,False,2026-02,1771822800
2026-02-24,AUDUSD,0.7060800194740295,0.7073501348495483,0.7027500867843628,0.706070065498352,0.7073501348495483,0.7027500867843628,False,2026-02,1771891200
2026-02-24,EURUSD,1.1793148517608643,1.1796625852584839,1.1767336130142212,1.1793843507766724,1.1796625852584839,1.1767336130142212,False,2026-02,1771891200
2026-02-24,XAUUSD,5158.7998046875,5159.0,5112.7001953125,5155.7998046875,5159.0,5112.7001953125,False,2026-02,1771909200
2026-02-25,AUDUSD,0.7058901786804199,0.7117002010345459,0.7057900428771973,0.7060999870300293,0.7117002010345459,0.7057900428771973,False,2026-02,1771977600
2026-02-25,EURUSD,1.1775511503219604,1.180790901184082,1.1771352291107178,1.1775233745574951,1.180790901184082,1.1771352291107178,False,2026-02,1771977600
2026-02-25,XAUUSD,5166.0,5206.39990234375,5166.0,5206.39990234375,5206.39990234375,5166.0,False,2026-02,1771995600
2026-02-26,AUDUSD,0.7120001912117004,0.7137249112129211,0.7069686055183411,0.7120498418807983,0.7137249112129211,0.7069686055183411,False,2026-02,1772064000
2026-02-26,EURUSD,1.181544303894043,1.1830118894577026,1.1782448291778564,1.181516408920288,1.1830118894577026,1.1782448291778564,False,2026-02,1772064000
2026-02-26,XAUUSD,5177.2001953125,5199.2001953125,5143.89990234375,5176.5,5199.2001953125,5143.89990234375,False,2026-02,1772082000
2026-02-27,AUDUSD,0.7103100419044495,0.7132998704910278,0.7086700201034546,0.71017986536026,0.7132998704910278,0.7086700201034546,False,2026-02,1772150400
2026-02-27,EURUSD,1.1803449392318726,1.182396411895752,1.1790506839752197,1.1803030967712402,1.182396411895752,1.1790506839752197,False,2026-02,1772150400
2026-02-27,XAUUSD,5186.7001953125,5280.0,5176.7001953125,5230.5,5280.0,5176.7001953125,False,2026-02,1772168400
2026-03-02,AUDUSD,0.7058010101318359,0.7117002010345459,0.7045598030090332,0.7058109045028687,0.7117002010345459,0.7045598030090332,False,2026-03,1772409600
2026-03-02,EURUSD,1.1760140657424927,1.1795791387557983,1.1672834157943726,1.1759449243545532,1.1795791387557983,1.1672834157943726,False,2026-03,1772409600
2026-03-02,XAUUSD,5346.60009765625,5405.0,5266.2998046875,5294.39990234375,5405.0,5266.2998046875,False,2026-03,1772427600
2026-03-03,AUDUSD,0.7101717591285706,0.7122502326965332,0.694550096988678,0.710580050945282,0.7122502326965332,0.694550096988678,False,2026-03,1772496000
2026-03-03,EURUSD,1.1694538593292236,1.1707134246826172,1.153203010559082,1.1697274446487427,1.1707134246826172,1.153203010559082,False,2026-03,1772496000
2026-03-03,XAUUSD,5298.7001953125,5303.7998046875,5023.0,5107.39990234375,5303.7998046875,5023.0,False,2026-03,1772514000
2026-03-04,AUDUSD,0.7038684487342834,0.7075598239898682,0.6986899971961975,0.7040701508522034,0.7075598239898682,0.6986899971961975,False,2026-03,1772582400
2026-03-04,EURUSD,1.161089539527893,1.1654876470565796,1.1576753854751587,1.161224365234375,1.1654876470565796,1.1576753854751587,False,2026-03,1772582400
2026-03-04,XAUUSD,5130.7001953125,5180.2001953125,5117.2001953125,5120.2001953125,5180.2001953125,5117.2001953125,False,2026-03,1772600400
2026-03-05,AUDUSD,0.7073701620101929,0.7088498473167419,0.6985001564025879,0.7075998783111572,0.7088498473167419,0.6985001564025879,False,2026-03,1772668800
2026-03-05,EURUSD,1.1635212898254395,1.164686679840088,1.1561896800994873,1.1635618209838867,1.164686679840088,1.1561896800994873,False,2026-03,1772668800
2026-03-05,XAUUSD,5169.5,5169.5,5054.7001953125,5065.2998046875,5169.5,5054.7001953125,False,2026-03,1772686800
2026-03-06,AUDUSD,0.7009299993515015,0.7047101855278015,0.6978698372840881,0.7011299729347229,0.7047101855278015,0.6978698372840881,False,2026-03,1772755200
2026-03-06,EURUSD,1.1607122421264648,1.16225004196167,1.1547610759735107,1.1608065366744995,1.16225004196167,1.1547610759735107,False,2026-03,1772755200
2026-03-06,XAUUSD,5121.0,5146.10009765625,5076.10009765625,5146.10009765625,5146.10009765625,5076.10009765625,False,2026-03,1772773200
2026-03-09,AUDUSD,0.6968786716461182,0.7048498392105103,0.6956908702850342,0.6966199278831482,0.7048498392105103,0.6956908702850342,False,2026-03,1773014400
2026-03-09,EURUSD,1.1525650024414062,1.159366488456726,1.150814175605774,1.152325987815857,1.159366488456726,1.150814175605774,False,2026-03,1773014400
2026-03-09,XAUUSD,5155.0,5160.60009765625,5077.7001953125,5091.5,5160.60009765625,5077.7001953125,False,2026-03,1773028800
2026-03-10,AUDUSD,0.706669807434082,0.7153300642967224,0.705390214920044,0.7068586349487305,0.7153300642967224,0.705390214920044,False,2026-03,1773100800
2026-03-10,EURUSD,1.1616694927215576,1.1663848161697388,1.1608469486236572,1.1617234945297241,1.1663848161697388,1.1608469486236572,False,2026-03,1773100800
2026-03-10,XAUUSD,5138.2001953125,5229.7001953125,5137.60009765625,5229.7001953125,5229.7001953125,5137.60009765625,False,2026-03,1773115200
2026-03-11,AUDUSD,0.7121898531913757,0.7184578776359558,0.7118704319000244,0.712100088596344,0.7184578776359558,0.7118704319000244,False,2026-03,1773187200
2026-03-11,EURUSD,1.1613187789916992,1.164401888847351,1.1566978693008423,1.1611299514770508,1.164401888847351,1.1566978693008423,False,2026-03,1773187200
2026-03-11,XAUUSD,5190.7998046875,5191.2998046875,5167.39990234375,5167.39990234375,5191.2998046875,5167.39990234375,False,2026-03,1773201600
2026-03-12,AUDUSD,0.7128300070762634,0.7161097526550293,0.7073701620101929,0.7129209637641907,0.7161097526550293,0.7073701620101929,False,2026-03,1773273600
2026-03-12,EURUSD,1.1541746854782104,1.156738042831421,1.151145339012146,1.1543211936950684,1.156738042831421,1.151145339012146,False,2026-03,1773273600
2026-03-12,XAUUSD,5137.2001953125,5137.2001953125,5115.7998046875,5115.7998046875,5137.2001953125,5115.7998046875,False,2026-03,1773288000
2026-03-13,AUDUSD,0.7076299786567688,0.7093204259872437,0.7003399133682251,0.7075298428535461,0.7093204259872437,0.7003399133682251,False,2026-03,1773360000
2026-03-13,EURUSD,1.1522197723388672,1.152923822402954,1.1434844732284546,1.1521666049957275,1.152923822402954,1.1434844732284546,False,2026-03,1773360000
2026-03-13,XAUUSD,5089.60009765625,5117.0,5009.5,5052.5,5117.0,5009.5,False,2026-03,1773374400
2026-03-16,AUDUSD,0.700790524482727,0.7075799107551575,0.6997900605201721,0.7005700469017029,0.7075799107551575,0.6997900605201721,False,2026-03,1773619200
2026-03-16,EURUSD,1.1438244581222534,1.1501259803771973,1.1415655612945557,1.1435105800628662,1.1501259803771973,1.1415655612945557,False,2026-03,1773619200
2026-03-16,XAUUSD,5001.60009765625,5010.60009765625,4994.0,4994.0,5010.60009765625,4994.0,False,2026-03,1773633600
2026-03-17,AUDUSD,0.7069001197814941,0.7118998169898987,0.7050694227218628,0.706848680973053,0.7118998169898987,0.7050694227218628,False,2026-03,1773705600
2026-03-17,EURUSD,1.1497821807861328,1.15421462059021,1.146696925163269,1.1499539613723755,1.15421462059021,1.146696925163269,False,2026-03,1773705600
2026-03-17,XAUUSD,5017.60009765625,5017.60009765625,4994.2001953125,5001.0,5017.60009765625,4994.2001953125,False,2026-03,1773720000
2026-03-18,AUDUSD,0.7108199596405029,0.7122897505760193,0.7048398852348328,0.710909903049469,0.7122897505760193,0.7048398852348328,False,2026-03,1773792000
2026-03-18,EURUSD,1.1539082527160645,1.1556684970855713,1.1492536067962646,1.153948187828064,1.1556684970855713,1.1492536067962646,False,2026-03,1773792000
2026-03-18,XAUUSD,4949.60009765625,4949.60009765625,4821.7001953125,4889.89990234375,4949.60009765625,4821.7001953125,False,2026-03,1773806400
2026-03-19,AUDUSD,0.7029101252555847,0.7062501311302185,0.7000800967216492,0.7029501795768738,0.7062501311302185,0.7000800967216492,False,2026-03,1773878400
2026-03-19,EURUSD,1.1462894678115845,1.1536552906036377,1.144505262374878,1.1464471817016602,1.1536552906036377,1.144505262374878,False,2026-03,1773878400
2026-03-19,XAUUSD,4830.2998046875,4830.2998046875,4554.0,4600.7001953125,4830.2998046875,4554.0,False,2026-03,1773892800
2026-03-20,AUDUSD,0.7080999612808228,0.7097080945968628,0.7027900815010071,0.708109974861145,0.7097080945968628,0.7027900815010071,False,2026-03,1773964800
2026-03-20,EURUSD,1.1575682163238525,1.1581177711486816,1.1526447534561157,1.157755732536316,1.1581177711486816,1.1526447534561157,False,2026-03,1773964800
2026-03-20,XAUUSD,4686.89990234375,4686.89990234375,4570.39990234375,4570.39990234375,4686.89990234375,4570.39990234375,False,2026-03,1773979200
2026-03-23,AUDUSD,0.7012101411819458,0.7059001326560974,0.6911499500274658,0.7007802128791809,0.7059001326560974,0.6911499500274658,False,2026-03,1774224000
2026-03-23,EURUSD,1.156376838684082,1.1637920141220093,1.1485011577606201,1.1560158729553223,1.1637920141220093,1.1485011577606201,False,2026-03,1774224000
2026-03-23,XAUUSD,4353.0,4480.39990234375,4100.7998046875,4404.10009765625,4480.39990234375,4100.7998046875,False,2026-03,1774238400
2026-03-24,AUDUSD,0.700799822807312,0.7011698484420776,0.6946200132369995,0.7006098031997681,0.7011698484420776,0.6946200132369995,False,2026-03,1774310400
2026-03-24,EURUSD,1.160779595375061,1.1616560220718384,1.1569254398345947,1.1607122421264648,1.1616560220718384,1.1569254398345947,False,2026-03,1774310400
2026-03-24,XAUUSD,4338.7001953125,4399.2998046875,4325.2001953125,4399.2998046875,4399.2998046875,4325.2001953125,False,2026-03,1774324800
2026-03-25,AUDUSD,0.6997998356819153,0.7004762887954712,0.6947402358055115,0.6996901631355286,0.7004762887954712,0.6947402358055115,False,2026-03,1774396800
2026-03-25,EURUSD,1.161386251449585,1.1631964445114136,1.1563634872436523,1.16146719455719,1.1631964445114136,1.1563634872436523,False,2026-03,1774396800
2026-03-25,XAUUSD,4549.0,4551.89990234375,4541.7998046875,4549.7998046875,4551.89990234375,4541.7998046875,False,2026-03,1774411200
2026-03-26,AUDUSD,0.6944299936294556,0.695709764957428,0.690240204334259,0.6942901611328125,0.695709764957428,0.690240204334259,False,2026-03,1774483200
2026-03-26,EURUSD,1.1564704179763794,1.1574074029922485,1.1523923873901367,1.1561496257781982,1.1574074029922485,1.1523923873901367,False,2026-03,1774483200
2026-03-26,XAUUSD,4441.5,4443.10009765625,4375.5,4375.5,4443.10009765625,4375.5,False,2026-03,1774497600
2026-03-27,AUDUSD,0.6888299584388733,0.6911499500274658,0.6872701048851013,0.6887398958206177,0.6911499500274658,0.6872701048851013,False,2026-03,1774569600
2026-03-27,EURUSD,1.1535356044769287,1.1547343730926514,1.1502978801727295,1.1535090208053589,1.1547343730926514,1.1502978801727295,False,2026-03,1774569600
2026-03-30,AUDUSD,0.6849080324172974,0.6875215172767639,0.6834200620651245,0.6850901246070862,0.6875215172767639,0.6834200620651245,False,2026-03,1774825200
2026-03-30,EURUSD,1.1491875648498535,1.152339220046997,1.1443873643875122,1.149200677871704,1.152339220046997,1.1443873643875122,False,2026-03,1774825200
2026-03-30,XAUUSD,4482.7998046875,4579.10009765625,4413.39990234375,4526.0,4579.10009765625,4413.39990234375,False,2026-03,1774843200
2026-03-31,AUDUSD,0.6846201419830322,0.6888299584388733,0.6835200190544128,0.6845901012420654,0.6888299584388733,0.6835200190544128,False,2026-03,1774911600
